srno,product_id,sku,country,language,currency,product_name,description,linename,categories,search_keyword,default_image,default_image_color_code,default_color,attr_colors,attr_imprint_color,attr_shape,attr_decimal,valid_up_to,matrix_price,matrix_frieght,vat,vat_unit,packaging_type,packaging_charges,packaging_code,video_url,distributor_central_url,special_price_valid_up_to,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,featue_49
21,1290750,20-44460,US,en,USD,"Overseas Direct, Knit Scarf","<ul>
<li>Knit Scarf</li>
</ul>",AAkron Line,New for 2017|Overseas Direct,scarf|scarves|knit|winter wear|winter scarf|neck wrap,5/20-44460-black.jpg,,Black,Black|Gray,,,2,2016-12-12,,,,,,,,,,,Pricing Includes|A one color imprint on the front of the scarf,"Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,"Size|10-1/2"" W x 64-3/16"" L",Domestic Option|See item# 44460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1290748,20-17400,US,en,USD,"Overseas Direct, Ergo II Grip Pen","<ul>
<li>Rubber grip</li>
<li>Chrome accents</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Click pens,click pen|clickable pen|pen|writing instrument,5/20-17400-black.jpg,,Black,Black|White|Orange|Bright Blue|Lime green,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|A one color silk-screened imprint on the barrel. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black, White, Red, Light Blue, Medium Blue, Dark Blue, Light Green, Medium Green, Dark Green, Brown, Purple, Yellow, Teal, Orange, Maroon, Gold, Silver, Athletic Gold - See more at: http://www.aakronline.com/en_us/product/ergo-ii-grip-pen#sthash.r6ODpUcM.dpuf",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 17400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1290745,20-17700,US,en,USD,"Overseas Direct, Translucent Quest Click Pen","<ul>
<li>Translucent barrels</li>
<li>Click action pen</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Click pens,click pen|writing instrument|click pens|clickable pen,5/20-17700-red.jpg,,Red,Red|Purple|Lime green|Orange|Bright Blue,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|A one color silk-screened imprint on the barrel. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 17700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1290743,20-17600,US,en,USD,"Overseas Direct, Matte Quest Click Pen","<ul>
<li>Metallic Colors</li>
<li>Chrome accents</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Click pens,click pen|clickable pen|metallic pen|black ink pen|writing instrument,5/20-17600-red.jpg,,Red,Red|Blue|Black|Gun Metal|Rose Gold,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|A one color silk-screened imprint on the barrel. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 17600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1290742,20-17300,US,en,USD,"Overseas Direct, White Prestige Grip Pen","<ul>
<li>Chrome accents</li>
<li>Matching trim and grips</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Click pens,click pen|writing instruments|clickable pen|black ink pen|writing instrument,5/20-17300-blue.jpg,,Blue,Red|Blue|Purple|Black|Lime green,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|A one color silk-screened imprint on the barrel. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 17300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1290741,20-17200,US,en,USD,"Overseas Direct, Matte Prestige Pen/Stylus","<ul>
<li>Chrome accents</li>
<li>Metallic barrels</li>
<li>Weighted pen for balanced writing</li>
<li>Strong spring clip</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Click pens|Pen/Stylus,click pen|stylus pen,5/20-17200-red.jpg,,Red,Red|Black|Lime green|Bright Blue|Gun Metal,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|A one color silk-screened imprint on the barrel. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item # 17200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1290740,20-17100,US,en,USD,"Overseas Direct, Vigor Grip Pen","<ul>
<li>Colorful retractable pen</li>
<li>Chrome accents</li>
<li>Gray thumb grils and clips</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Click pens,click pen|clicable pen|black ink pen|writing instruments,5/20-17100-black.jpg,,Black,Black|Lime green|White|Orange|Dark Blue,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|A one color silk-screened imprint on the barrel. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 17100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1290734,20-16122,US,en,USD,"Overseas Direct, Sleek 3 in 1 Pen/Stylus","<ul>
<li>Sleek metallic barrel</li>
<li>Narrow stylus tip for more control</li>
<li>Twist action pen</li>
<li>Pen pivots to act as phone stand</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Pen/Stylus|Twist Pens|Phone Accessories,twist pen|pen phone stand|phone stand pen|phone stand|pivot pen|folding pen|pen stylus|stylus pen,5/20-16122-red_1.jpg,,Red,Red|Blue|Green|Black|Silver,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|a one color pad printed imprint on the barrel. The medium point ink cartridges are available in black ink. ",Proof|Proof samples 10-15 days after receipt of order and artwork.,"Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 16122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1290733,20-19100,US,en,USD,"Overseas Direct, Wild Smilez Mechanical Pencil","<ul>
<li>Removable eraser head</li>
<li>Soft grip</li>
<li>0.5mm lead</li>
<li>Refillable</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Mechanical Pencils,pencil|mechanical pencil|click pencil|smiley pencil|zing pencil|zing line|clickable pencil|refillable pencil,5/20-19100-red.jpg,,Red,Red|Blue|Lime green|Yellow,,,3,2016-12-12,,,,,,,,,,,Pricing Includes|a one color imprint on the barrel,"Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 19100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1290732,20-16190,US,en,USD,"Overseas Direct, Ombre Fujo Pen/Stylus","<ul>
<li>Sleek metallic barrel</li>
<li>Stylus tip on top of plunger</li>
<li>Narrow stylus for more control</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Pen/Stylus,click pen|stylus pen|pen stylus|fade pen|ombre pen|ombre|stylii|styli|styluses,5/20-16190-red.jpg,,Red,Red|Blue|Green|Gun Metal,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|a one color silk-screened imprint on the barrel. The medium point ink cartridges are available in black ink. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black imprint not recommended on barrels. Standard colors available: Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 16190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1290731,20-68517,US,en,USD,"Overseas Direct, 17 oz. Halcyon� Bottle","<ul>
<li>Rubberized soft touch feel</li>
<li>Keeps liquids cold for up to 24 hours</li>
<li>Keeps liquids warm for up to 12 hours</li>
<li>Twist off top</li>
<li>Double wall stainless steel</li>
<li>Vacuum insulated</li>
<li>18/8 food-grade stainless steel</li>
<li>Hand wash only</li>
</ul>",AAkron Line,Rubberized Bottle|New for 2017|Overseas Direct,halcyon|rubberized bottle|soft touch bottle|swell bottle|insulated bottle,5/20-68517-black.jpg,,Black,Black|Lime green|White|Bright Blue|Gray,,,2,2016-12-12,,,,,,,,,,,"Pricing Includes|a one color silk-screened imprint on one or two sides. Unless specified, orders will be set up as a one sided imprint.","Proof|Proof samples 10-15 days after receipt of order and artwork. ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,"Imprint Colors|Black, White, Reed, Light Blue, Medium Blue, Dark Blue, Light Green, Medium Green, Dark Green, Brown, Purple, Yellow, Teal, Orange, Maroon, Gold, Athletic Gold & Silver. ",Domestic Option|See item# 68517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1290729,20-55051,US,en,USD,"Overseas Direct, Pink Lady Smilez Pen","<ul>
<li>Click pen with pink trim, cap and ribbon imprints on clip</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Smilez Pen,bca pen|breast cancer awareness|breast cancer pen|pink ribbon|pink ribbon pen|baseball cap pen|smiley face pen|smiley pen,5/20-55051-pink.jpg,,Pink,Pink,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|A one color silk screened imprint on the barrel. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ","Size|6.5""",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 55051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1290728,20-55053,US,en,USD,"Overseas Direct, Cappy Wild Smilez Pen","<ul>
<li>Click pen with matching trim and hat</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|Smilez Pen,cappy pen|smilez pen|smile pen|smiley pen|hat pen|baseball cap|baseball cap pen|click pen,5/20-55053-red.jpg,,Red,Red|Blue|Lime green|Orange,,,3,2016-12-12,,,,,,,,,,,Pricing Includes|A one color silk screened imprint on the barrel,"Proof|Proof samples 10-15 days after receipt of order and artwork. ","Imprint Colors|Black,  Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ","Size|6.5""",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,Domestic Option|See item# 55053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1290727,20-05601,US,en,USD,"Overseas Direct, Fire Engine School Pouch","<ul>
<li>Red vinyl zippered pack with fire engine graphics</li>
<li>Packet fits standard 2 or 3 ring binders</li>
</ul>",AAkron Line,New for 2017|Overseas Direct|SCHOOL KITS,school kit|fire truck|fire engine|fire dept|school pack|achool pouch|binder pack|binder pouch|school supply holder|pencil case|pencil pouch,5/20-05601-red.jpg,,Red,Red,,,3,2016-12-12,,,,,,,,,,,"Pricing Includes|a one color imprint on front of the packet. Sold as empty packet. ","Proof|Proof samples 10-15 days after receipt of order and artwork. ",Please Note|Production time on average is 45 days after approval. Transit time is approx. 35 days - consolidated shipping via ocean to factory. Contact factory for air freight availability,"Packet Size|9-1/4"" W x 5-5/8"" H","Imprint Colors|Black , White , Red , Lt. Blue , Med. Blue , Dk. Blue , Lt. Green , Med. Green , Dk. Green , Brown , Purple , Yellow , Teal , Orange , Maroon , Gold , Athletic Gold , Silver ",Domestic Option|See item # 05601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1288601,44235,US,en,USD,Phone Holder with Kick Stand,"<ul>
<li>silicone finger loop for easy holding</li>
<li>metal kickstand phone holder</li>
<li>strong 3M adhesive</li>
<li>individually polybagged with instructions</li>
</ul>",AAkron Line,New for 2017|Phone Accessories|Tech Industry,phone stand|phone holder|phone accessories,5/44235-blue.jpg,,Blue,Blue|Black|Gray|Lime green,,,2,2016-12-12,,,,,,,,,,,Pricing Includes|a one color silk-screened imprint on the finger loop,Set-Up Charge|Add $45.00 (G) for new orders. No initial set-up on exact reorders.,"Ink Color Match|$40.00 (G) per color, per order. Cannot guarantee exact match on colored surfaces.",Change Copy|$35.00 (G) per change. Must be at least 1/2 of the lowest quantity offered.,Change Ink|$35.00 (G) per change. Must be at least 1/2 of the lowest quantity offered.,Multi-Color|Not available,Multi-Location|Not available,Less Than Minimum|Not Available,"Proof|E-Proof $10.00 (G) each, Fax Proof $12.50 (G) each, Product Proof $35.00 (G) each (suggested when color matching is critical). Artwork charges are additional if required.",Additional Artwork |The first 1/2 hour is FREE! Additional time will be charged $35.00 (G) per hour.,"Imprint Colors|Black, White, Red, Light Blue, Medium Blue, Dark Blue, Light Green, Medium Green, Dark Green, Brown, Purple, Yellow, Teal, Orange. Maroon, Gold, Silver, Athletic Gold","Imprint Area|1"" W x 1/2"" H",FOB|NY,Packaging|Individually polybagged.,Shipping Weight|Approx. 6 lbs. per 100 pcs.,"Size|3-9/16"" W x 1-1/4"" H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1287231,10-60031,US,en,USD,"Camo Insulated Cooler Bag, Blank","<ul>
<li>210D Polyester material with 2mm padded lining and RPET front pocket</li>
<li>Reinforced 26"" handles</li>
<li>Insulated for hot or cold</li>
<li>Front pocket with velcro closure</li>
</ul>",AAkron Line,Tote Bags|Insulated Bags|New for 2017,insulated bag|insulated|cooler|cooler bag|cooler tote|insulated tote,5/10-60031-pink.jpg,,Pink,Pink|Green Camo,,,2,2016-12-12,,,,,,,,,,,"Less Than Minimum|$50.00 (G) Absolute minimum is 1/2 of the lowest catalog quantity. ","Size|16"" W x 13"" H with 6-1/2"" Gussets",FOB|TN,Packaging|Bulk packed.,Shipping Weight|Approx. 21 lbs. per 100 pcs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1287228,10-60035`,US,en,USD,"Insulated Cooler Bag, Blank","<ul>
<li>210D Polyester material with 2mm padded lining</li>
<li>Reinforced 26"" handles</li>
<li>Insulated for hot or cold</li>
<li>Front pocket with velcro closure</li>
</ul>",AAkron Line,Insulated Bags|New for 2017,tote bag|insulated|cooler bag|cooler|insulated tote,5/10-60035--black.jpg,,Black,Black|Blue,,,2,2016-12-12,,,,,,,,,,,"Less Than Minimum|$50.00 (G) Absolute minimum is 1/2 of the lowest catalog quantity. ","Size|16"" W x 13"" H with 6-1/2"" Gussets",FOB|TN,Shipping Weight|Approx. 21 lbs. per 100 pcs.,Packaging|Bulk packed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1287226,10-59865,US,en,USD,"Camo RPET Fold-Away Carryall, Blank","<ul>
<li>13"" strap</li>
<li>190D Recycled PET</li>
<li>Sewn in 4"" x 5"" pouch with rope closure</li>
<li>Maximum weight recommendation: 30 lbs.</li>
</ul>",AAkron Line,Tote Bags|RPET BAGS|New for 2017,tote bag|tote|carry all|camoflauge|camo|camoflage|camo bag,5/10-59865-pink-camo.jpg,,Pink Camo,Pink Camo|Green Camo,,,2,2016-12-12,,,,,,,,,,,"Less Than Minimum|$50.00 (G) Absolute minimum is 1/2 of the lowest catalog quantity. ","Size|19"" W x 15-1/2"" H",FOB|TN,Shipping Weight|Approx. 10 lbs. per 100 pcs.,Packaging|Bulk packed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1287225,10-60080,US,en,USD,"RPET Drawstring Backpack, Blank","<ul>
<li>190D Recycled PET</li>
<li>Maximum weight recommendation: 25 lbs.</li>
</ul>",AAkron Line,Backpacks|RPET BAGS|New for 2017,backpack|back pack|drawstring back|draw string back pack|draw string bag|cinch bag|cinch backpack,5/10-60080-red.jpg,,Red,Red|Black|Blue|Gray,,,3,2016-12-12,,,,,,,,,,,Less Than Minimum|$50.00 (G) Absolute minimum is 1/2 of the lowest catalog quantity.,"Size|16"" W x 19-1/2"" H",FOB|TN,"Shipping Weight|Approx. 9 lbs. per 100 pcs. ",Packaging|Bulk packed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1285040,80-89170,US,en,USD,"Halcyon� LED Flashlight, Full Color Digital","<ul>
<li>9 LED lights (30 Lumens)</li>
<li>Wrist strap attached</li>
<li>Push power button on end</li>
<li>3 AAA batteries included</li>
</ul>",AAkron Line,FLASHLIGHTS|New for 2017|SAFETY/REFLECTIVE ITEMS|Safety,flashlight|flash light|light|LED light|soft touch flashlight|rubberized,5/80-89170-black.jpg,,Black,Black|Blue|Lime green|Red,,,2,2016-12-12,,,,,,,,,http://www.distributorcentral.com/resources/templates/freight_estimate.cfm?SupplierItemGUID=FFA0F599-4168-4E6A-AC2C-0FC080433103,,"Pricing Includes|Full color printing using four-color process colors (cyan, magenta, yellow and black) on the barrel of the flashlight. Additional art charges will apply to convert colors. Exact PMS matches are not possible. Neon and metallics are not available.",Set-Up Charge| Add $45.00 (G) for new orders. No initial set-up charge on exact reorders.,Ink Color Match|Not available on FCD imprints.,Change Copy|$35.00 (G) per change. Must be at least 1/2 of the lowest quantity offered.,Multi-Color|Full color digital printing included in price.,Multi-Location|Not available,Less Than Minimum|$50.00 (G) Absolute minimum is 1/2 of the lowest catalog quantity,"Proof|E-Proof $10.00 (G) each, Fax Proof $12.50 (G) each, Product Proof $35.00 (G) each (suggested when color matching is critical). Artwork charges are additional if required.",Additional Artwork|The first 1/2 hour is FREE! Additional time will be charged $35.00 (G) per hour.,"Imprint Area|1-1/4"" W x 5/8"" H",FOB|NY,Packaging|Bulk packed.,Shipping Weight|Approx. 13 lbs. per 100 pcs.,"Size|3-13/16"" W x 1-1/4"" H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1285039,89170,US,en,USD,Halcyon� LED Flashlight,"<ul>
<li>9 LED lights (30 Lumens)</li>
<li>Wrist strap attached</li>
<li>Push power button on end</li>
<li>3 AAA batteries included</li>
</ul>",AAkron Line,FLASHLIGHTS|New for 2017,flashlight|flash light|light|soft touch flashlight|LED light,5/89170-black.jpg,,Black,Black|Red|Blue|Lime green,,,2,2016-12-12,,,,,,,,,http://www.distributorcentral.com/resources/templates/freight_estimate.cfm?SupplierItemGUID=A0CAB285-0344-4D93-B660-E4ECF1A0E568,,Pricing Includes|a one color imprint on the barrel of the flashlight,Set-Up Charge| Add $45.00 (G) for new orders. No initial set-up charge on exact reorders.,"Ink Color Match|$40.00 (G) per color, per order. Cannot guarantee exact match on colored surfaces.",Change Copy|$35.00 (G) per change. Must be at least 1/2 of the lowest quantity offered.,Change Ink|$35.00 (G) per change. Must be at least 1/2 of the lowest quantity offered.,Multi-Color|Not available.,Multi-Location|Not available.,Less Than Minimum|$50.00 (G) Absolute minimum is 1/2 of the lowest catalog quantity.,"Proof|E-Proof $10.00 (G) each, Fax Proof $12.50 (G) each, Product Proof $35.00 (G) each (suggested when color matching is critical). Artwork charges are additional if required.",Additional Artwork|The first 1/2 hour is FREE! Additional time will be charged $35.00 (G) per hour.,"Imprint Colors|Black, White, Red, Light Blue, Medium Blue, Dark Blue, Light Green, Medium Green, Dark Green, Brown, Purple, Yellow, Teal, Orange, Maroon, Gold, Silver, Athletic Gold","Imprint Area|1-1/4"" W x 5/8"" H",FOB|NY,Packaging|Bulk packed.,Shipping Weight|Approx. 13 lbs. per 100 pcs.,"Size|3-13/16"" W x 1-1/4"" H",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
